gate_name,sgd_gene_id,gene_name,chromosome,essential_status,evidence_count,phenotype_summary,selection_rule,source_file,gate_version
high_confidence,S000000122,LSM2,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000123,RPL19B,SynII,Ambiguous,2,null | viable ; null | resistance to chemicals: increased | bis(S-citronellalthiosemicarbazonato)nickel(II) (150µM) | resistant to a nearly lethal concentration of Ni(S-tcitr)2,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000126,PET9,SynII,Essential,4,"repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | viable | W303 background contains full-length SAL1 which suppresses the pet9 null mutations; other strain backgrounds contain a truncated sal1-1, rendering the pet9 null mutant inviable ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000130,STU1,SynII,Essential,3,"null | inviable | null mutant germinates and undergoes one to two cell divisions, arresting with large buds; a percentage of these contain undivided DNA at the mother-bud neck ; null | inviable ; null | vegetative growth: absent | lethal in strains containing two chromosomes, including both the 2B (2-chromosome Boeke lab strain) and 2Q (2-chromosome Qin lab strain)",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000131,POL12,SynII,Essential,4,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable ; conditional | cell cycle progression in S phase: arrested | elevated temperature (37°C) | dumbbell-shaped, large-budded arrest with a single nucleus at the bud neck; large increase in proportion of cells with a nearly 2C DNA content; reciprocal shift indicates an essential role just prior to the hydroxyurea sensitive step",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000136,ERD2,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000137,PRE7,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000146,SEC17,SynII,Essential,3,repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000154,SHP1,SynII,Ambiguous,4,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000169,YBL073W,SynII,Essential,1,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000170,AAR2,SynII,Essential,2,conditional | viability: decreased | elevated temperature (34°C) ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000172,ILS1,SynII,Essential,2,conditional | viability: decreased | elevated temperature (32°C) | viability reduced by ~1/6 ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000173,YBL077W,SynII,Essential,1,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000180,CDC27,SynII,Essential,1,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000187,MAP2,SynII,Ambiguous,2,"null | viable ; null | vegetative growth: decreased rate | slower growth rate than wt, but faster than that of a map1 null mutant; map1 map2 double null mutant is inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000188,RPL32,SynII,Essential,3,"null | inviable ; null | vegetative growth: decreased | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions; viable but slow-growing under anaerobic conditions",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000189,ROX3,SynII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000193,BRN1,SynII,Essential,5,"conditional | heat sensitivity: increased | elevated temperature (37°C) | majority of cells undergo first cycle arrest, and ~25% a multicycle arrest; heterogenous arrest with loss of viability; required between early S and early M phase ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000195,ATP1,SynII,Ambiguous,2,"null | viable ; null | resistance to chemicals: decreased | tannic acid (400µM) | YPD | decreased survival on sub-lethal levels of the polyphenol, tannic acid",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000198,SFT2,SynII,Ambiguous,2,null | viable ; overexpression | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000201,PKC1,SynII,Essential,6,"null | inviable ; null | inviable | rapid loss of viability and rapid cell lysis of budded cells, including a high frequency of nonrefractile ghosts; inviability suppressed by the addition of 1M sorbitol, monosaccharides (1M glucose or galactose), disaccharides (0.5M lactose or maltose), 10% PEG, or salts (0.5M NaCl or KCl) ; conditional | inviable | permissive temperature (26°C) | unable to grow at the permissive temperature unless media is supplemented with 25 mM CaCl2 (efficacy of suppression increases with increasing CaCl2 concentrations up to 100 mM)",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000206,RER2,SynII,Ambiguous,2,null | viable ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000208,GPI18,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000213,HHF1,SynII,Ambiguous,2,null | viable ; overexpression | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000215,IPP1,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000228,SCO2,SynII,Ambiguous,2,null | viable ; overexpression | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000232,YPK3,SynII,Ambiguous,2,null | chemical compound accumulation: increased | lithium(1+) | lithium chloride (100mM) | significant 1.7-fold increase in the accumulation of Li+ relative to wt cells treated with a nonlethal EC10 concentration of LiCl ; null | viable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000233,CDS1,SynII,Essential,1,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000242,CHS2,SynII,Essential,2,overexpression | inviable | cells grow in chains before dying ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000253,REB1,SynII,Essential,1,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000259,PRP6,SynII,Essential,3,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000263,AKL1,SynII,Ambiguous,4,"overexpression | viability: decreased ; null | viable ; overexpression | inviable | overexpression of wt Akl1 or non-phosphorylatable Akl1-S960A/S1072A is toxic, while kinase-dead akl1-D181Y does not affect growth",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000264,ORC2,SynII,Ambiguous,6,conditional | viability: decreased | elevated temperature (37°C) | alpha-factor block release | loss of viability concurrent with entry into S-phase ; unspecified | viable ; null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000265,TRM7,SynII,Ambiguous,5,"null | viable ; null | vegetative growth: normal | anaerobic conditions (YPD plus ergosterol and Tween-80 in the absence of O2) | heterozygous null mutants were sporulated, dissected, and incubated anaerobically to test growth of haploid null mutant strains that are inviable under standard aerobic conditions ; null | cell death: increased | acetic acid (80mM) | increased percentage of non-viable cells after acute exposure to acetic acid induced oxidative stress",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000274,ALG14,SynII,Essential,3,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000283,RPG1,SynII,Essential,2,null | inviable,exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
high_confidence,S000000284,SEC18,SynII,Essential,3,"repressible | chromosome/plasmid maintenance: decreased | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection (doxycycline represses expression)|; increased chromosome rearrangements and chromosome loss, as measured in an illegitimate mating assay ; repressible | mitochondrial morphology: abnormal | doxycycline (10ug/ml) | Tet-regulated essential ORF strain collection; doxycycline represses expression ; null | inviable",exact-mapped ORF with phenotype summary containing inviable or lethal,./data\raw\sgd\phenotype_data.tab,revised-segment-model-v1
